timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1567005027167,274,Open_index_page_106 /rhead/6132b5d2b2b189fe8d57d361ca55a4d5,200,OK,setUp Thread Group 1-1,bin,true,,51502,593,5,5,https://store.rambler.ru/rhead/6132b5d2b2b189fe8d57d361ca55a4d5?img-format=jpeg%3Acomp%3A85%2Cprog%3Atrue&img-1-resize=width%3A600%2Cheight%3A350%2Cfit%3Acover&img-2-filter=sharpen,269,0,50
1567005027439,195,Open_index_page_106 /rhead/6132b5d2b2b189fe8d57d361ca55a4d5,200,OK,setUp Thread Group 1-2,bin,true,,51502,593,5,5,https://store.rambler.ru/rhead/6132b5d2b2b189fe8d57d361ca55a4d5?img-format=jpeg%3Acomp%3A85%2Cprog%3Atrue&img-1-resize=width%3A600%2Cheight%3A350%2Cfit%3Acover&img-2-filter=sharpen,190,0,29
1567005028072,32,Open_index_page_106 /rhead/6132b5d2b2b189fe8d57d361ca55a4d5,200,OK,setUp Thread Group 1-5,bin,true,,51512,593,5,5,https://store.rambler.ru/rhead/6132b5d2b2b189fe8d57d361ca55a4d5?img-format=jpeg%3Acomp%3A85%2Cprog%3Atrue&img-1-resize=width%3A600%2Cheight%3A350%2Cfit%3Acover&img-2-filter=sharpen,26,0,18
1567005027588,627,Open_index_page_106 /rhead/6132b5d2b2b189fe8d57d361ca55a4d5,200,OK,setUp Thread Group 1-3,bin,true,,51501,593,5,5,https://store.rambler.ru/rhead/6132b5d2b2b189fe8d57d361ca55a4d5?img-format=jpeg%3Acomp%3A85%2Cprog%3Atrue&img-1-resize=width%3A600%2Cheight%3A350%2Cfit%3Acover&img-2-filter=sharpen,617,0,19
1567005027687,528,Open_index_page_106 /rhead/6132b5d2b2b189fe8d57d361ca55a4d5,200,OK,setUp Thread Group 1-4,bin,true,,51510,593,5,5,https://store.rambler.ru/rhead/6132b5d2b2b189fe8d57d361ca55a4d5?img-format=jpeg%3Acomp%3A85%2Cprog%3Atrue&img-1-resize=width%3A600%2Cheight%3A350%2Cfit%3Acover&img-2-filter=sharpen,518,0,19
1567005057311,61,Open_index_page_130 /jsonrpc,200,OK,setUp Thread Group 1-1,text,true,,587,507,5,5,https://id.rambler.ru/jsonrpc,61,0,51
1567005057343,42,Open_index_page_130 /jsonrpc,200,OK,setUp Thread Group 1-2,text,true,,587,507,5,5,https://id.rambler.ru/jsonrpc,42,0,33
1567005057512,44,Open_index_page_130 /jsonrpc,200,OK,setUp Thread Group 1-3,text,true,,587,507,5,5,https://id.rambler.ru/jsonrpc,44,0,34
1567005057725,36,Open_index_page_130 /jsonrpc,200,OK,setUp Thread Group 1-4,text,true,,587,507,5,5,https://id.rambler.ru/jsonrpc,36,0,29
1567005058006,36,Open_index_page_130 /jsonrpc,200,OK,setUp Thread Group 1-5,text,true,,569,507,5,5,https://id.rambler.ru/jsonrpc,36,0,30
